INDEX,TCA_RANGE,TCA_RELATIVE_SPEED,HBR_SPACEMAP,HBR_CELESTRAK,PC_SPACEMAP,PC_CELESTRAK,ERROR(RATIO),NORAD_CAT_ID_1,OBJECT_NAME_1,OBJECT_CLASS_1,SHAPE_1,SPAN_1,DIAMETER_1,HEIGHT_1,WIDTH_1,DEPTH_1,NORAD_CAT_ID_2,OBJECT_NAME_2,OBJECT_CLASS_2,SHAPE_2,SPAN_2,DIAMETER_2,HEIGHT_2,WIDTH_2,DEPTH_2
1623,0.753,8.779,0.0017576614559902,0.0018328114559901,6.013173422439142e-06,6.539e-06,0.9195860869305922,57667,STARLINK-30275 [+],Unknown,,,,,,,46891,RESURS O1 DEB [-],Payload Fragmentation Debris,,,,,,
1658,0.762,15.113,0.0017576614559902,0.0011642114559912,5.87196992211112e-06,2.576e-06,2.279491429390963,57582,OBJECT C [+],Unknown,,,,,,,12987,COSMOS 1328 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
1672,0.765,8.905,0.0017576614559902,0.0018256614559901,5.826005923251356e-06,6.286e-06,0.9268224504058792,57084,STARLINK-6240 [+],Unknown,,,,,,,57184,MONITOR-2 (RS39S) [+],Unknown,,,,,,
1685,0.768,13.568,0.0017576614559902,0.0014650614559907,5.780579506689591e-06,4.016e-06,1.4393873273629458,57029,OBJECT AB [+],Unknown,,,,,,,44452,CZ-2C R/B [-],Rocket Body,Cyl,7.49,3.3,7.5,,
1686,0.768,7.895,0.0017576614559902,0.0018692114559901,5.780579506689591e-06,6.538e-06,0.884151041096603,57410,STARLINK-30172 [+],Unknown,,,,,,,33665,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
1695,0.77,4.477,0.0017576614559902,0.0019599614559899,5.750589755329406e-06,7.151e-06,0.8041658167150617,56479,STARLINK-6044 [+],Unknown,,,,,,,36258,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
1771,0.791,0.003,0.0017576614559902,0.00199731145599,5.449304137586945e-06,7.037e-06,0.7743788741774826,56960,OBJECT AE [+],Unknown,,,,,,,56964,AFR-1 [+],Unknown,,,,,,
1784,0.794,13.157,0.0017576614559902,0.0015169614559906,5.408203612390898e-06,4.028e-06,1.3426523367405407,57234,STARLINK-6368 [+],Unknown,,,,,,,57326,OBJECT BA [-],Unknown,,,,,,
1812,0.801,10.003,0.0017576614559902,0.0017697614559902,5.3140919180369e-06,5.388e-06,0.9862828355673534,56898,STARLINK-6205 [+],Unknown,,,,,,,34351,IRIDIUM 33 DEB [-],Payload Fragmentation Debris,,,,,,
1813,0.802,9.903,0.0017576614559902,0.0017757614559902,5.300848175822569e-06,5.411e-06,0.979642982040763,56920,STARLINK-5960 [+],Unknown,,,,,,,57217,KUZGTU 1 (RS47S) [+],Unknown,,,,,,
1834,0.806,14.153,0.0017576614559902,0.0013774114559908,5.248365228032736e-06,3.223e-06,1.6284099373356302,57474,STARLINK-30110 [+],Unknown,,,,,,,57327,OBJECT BB [-],Unknown,,,,,,
1843,0.808,14.13,0.0017576614559902,0.0013840614559908,5.2224155620961176e-06,3.238e-06,1.6128522427721177,57035,OBJECT AH [+],Unknown,,,,,,,57254,STARLINK-5490 [+],Unknown,,,,,,
1847,0.809,11.123,0.0017576614559902,0.0017003614559903,5.209512840459778e-06,4.875e-06,1.0686180185558518,56540,STARLINK-6136 [+],Unknown,,,,,,,48608,FALCON 9 DEB [-],Rocket Mission Related Object,Cyl,7.0,0.02,7.0,,
1849,0.81,12.718,0.0017576614559902,0.0015641114559905,5.196657876703475e-06,4.115e-06,1.26285732119161,56518,STARLINK-5346 [+],Unknown,,,,,,,34397,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
1856,0.812,12.228,0.0017576614559902,0.0016127114559905,5.171090282751731e-06,4.353e-06,1.1879371198602646,57200,OBJECT AL [+],Unknown,,,,,,,57238,STARLINK-6334 [+],Unknown,,,,,,
1863,0.813,5.862,0.0017576614559902,0.00193061145599,5.158377186049571e-06,6.224e-06,0.828788108298453,56932,OBJECT A [+],Unknown,,,,,,,44488,TIANQI-2 [?],Payload,Box + 3 Pan,1.0,,0.3,0.3,0.3
1866,0.814,0.903,0.0017576614559902,0.00198916145599,5.145710914336538e-06,6.591e-06,0.7807177839988678,56791,STARLINK-5977 [+],Unknown,,,,,,,14501,COSMOS 886 DEB [-],Payload Fragmentation Debris,,,,,,
1879,0.818,3.952,0.0017576614559902,0.00196886145599,5.095509504409037e-06,6.394e-06,0.7969204730073564,57022,OBJECT U [+],Unknown,,,,,,,30660,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
1880,0.818,8.351,0.0017576614559902,0.0018447114559901,5.095509504409037e-06,5.613e-06,0.9078050070210292,57626,HEAD-3A [+],Unknown,,,,,,,41345,NOAA 16 DEB [-],Payload Fragmentation Debris,,,,,,
1891,0.822,11.335,0.0017576614559902,0.0016837114559904,5.046039170509246e-06,4.63e-06,1.0898572722482172,57522,STARLINK-30256 [+],Unknown,,,,,,,19573,COSMOS 1975 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
1897,0.823,4.198,0.0017576614559902,0.00196531145599,5.033784154611537e-06,6.294e-06,0.7997750483971302,57203,UTMN 2 (RS27S) [+],Unknown,,,,,,,22404,SL-16 DEB [-],Rocket Fragmentation Debris,,,,,,
1903,0.824,14.126,0.0017576614559902,0.0013808114559908,5.021573729028761e-06,3.099e-06,1.620385198137709,56690,STARLINK-30124 [+],Unknown,,,,,,,57571,CZ-2C DEB [-],Unknown,,,,,,
1909,0.825,13.279,0.0017576614559902,0.0015016114559906,5.009407677702386e-06,3.656e-06,1.3701880956516372,57406,STARLINK-30195 [+],Unknown,,,,,,,27126,PSLV DEB [-],Rocket Fragmentation Debris,,,,,,
1925,0.829,12.161,0.0017576614559902,0.0016170614559905,4.96118293888072e-06,4.199e-06,1.1815153462445154,57173,OBJECT H [+],Unknown,,,,,,,57226,STARLINK-6350 [+],Unknown,,,,,,
1946,0.834,15.098,0.0017576614559902,0.0011919114559911,4.901875045201743e-06,2.254e-06,2.174744918013196,56221,IRIS-C [+],Unknown,,,,,,,56864,OBJECT U [+],Unknown,,,,,,
1957,0.838,15.219,0.0017576614559902,0.0011543114559912,4.855191094959752e-06,2.094e-06,2.318620389188038,56871,OBJECT AB [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
1958,0.838,11.726,0.0017576614559902,0.0016593614559904,4.855191094959752e-06,4.327e-06,1.1220686607256185,57457,STARLINK-30165 [+],Unknown,,,,,,,29866,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
1962,0.839,7.556,0.0017576614559902,0.00187921145599,4.843624311377289e-06,5.537e-06,0.8747741216141032,57633,STARLINK-30306 [+],Unknown,,,,,,,54398,CZ-6A DEB [-],Other Debris,,,,,,
1978,0.842,14.198,0.0017576614559902,0.0013656614559909,4.809170886737198e-06,2.903e-06,1.6566210426239056,56722,ONEWEB-0694 [+],Unknown,,,,,,,26374,TSX-5 [?],Payload,Cyl + 1 Pan,3.0,1.0,1.2,,
2008,0.848,8.697,0.0017576614559902,0.0040568614559944,4.741357776878624e-06,2.526e-05,0.1877022081107927,57768,WILDFIRE 8 [+],Unknown,,,,,,,27437,SL-8 R/B [-],Rocket Body,Cyl,4.2,2.4,4.2,,
2019,0.851,14.608,0.0017576614559902,0.001293611455991,4.70798783406693e-06,2.55e-06,1.8462697388497764,57039,OBJECT AM [+],Unknown,,,,,,,34020,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
2029,0.854,12.938,0.0017576614559902,0.0015280114559906,4.674968944096585e-06,3.533e-06,1.3232292510887589,57630,HEAD-3E [+],Unknown,,,,,,,35709,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
2041,0.856,10.411,0.0017576614559902,0.006303611455981,4.653148953458483e-06,5.985e-05,0.077746849681846,56513,STARLINK-5329 [+],Unknown,,,,,,,20510,OKEAN-2 [?],Payload,Cone + 2 Pan,21.5,,5.0,2.4,21.5
2047,0.857,0.001,0.0017576614559902,0.0019467114559899,4.642296200070037e-06,5.695e-06,0.8151529763072937,56935,OBJECT D [+],Unknown,,,,,,,56938,OBJECT G [+],Unknown,,,,,,
2048,0.857,14.266,0.0017576614559902,0.001312911455991,4.642296200070037e-06,2.59e-06,1.7923923552393963,57833,YAOGAN-40 01C [+],Unknown,,,,,,,40233,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
2120,0.873,13.687,0.0017576614559902,0.0014544114559907,4.473692226865022e-06,3.063e-06,1.4605590032207056,57615,STARLINK-30246 [+],Unknown,,,,,,,36685,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2137,0.876,1.765,0.0017576614559902,0.00199456145599,4.44310315274564e-06,5.722e-06,0.7764947837723943,57090,STARLINK-6254 [+],Unknown,,,,,,,41338,CHUBUSAT-2 [-],Payload,Box,0.6,,0.6,0.5,0.6
2143,0.877,4.36,0.0017576614559902,0.0019609114559899,4.432976486189069e-06,5.518e-06,0.8033665252245503,57832,YAOGAN-40 01B [+],Unknown,,,,,,,22292,SL-16 DEB [-],Rocket Mission Related Object,,,,,,
2168,0.882,8.252,0.0017576614559902,0.0018521114559901,4.382858742130152e-06,4.867e-06,0.900525732921749,57441,STARLINK-30160 [+],Unknown,,,,,,,43673,H-2A DEB [-],Rocket Mission Related Object,Half Cyl,4.0,4.0,4.0,,
2172,0.883,14.974,0.0017576614559902,0.0008702614559914,4.3729372224957445e-06,1.072e-06,4.079232483671404,56478,STARLINK-6041 [+],Unknown,,,,,,,23606,CERISE [?],Payload,Box + 1 Ant + 2 Pan,6.5,,0.6,0.4,0.4
2180,0.885,7.536,0.0017576614559902,0.00187911145599,4.353194984293299e-06,4.976e-06,0.8748382203161774,57507,STARLINK-30219 [+],Unknown,,,,,,,31450,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2190,0.887,10.597,0.0017576614559902,0.0030242114559929,4.333586138300155e-06,1.283e-05,0.337769769158235,56954,HOTSAT-1 [+],Unknown,,,,,,,16881,COSMOS 1766 [?],Payload,Irr + 4 Pan,21.5,,5.0,2.4,2.4
2193,0.888,8.775,0.0017576614559902,0.0018297114559901,4.323831362143745e-06,4.686e-06,0.9227126252974276,57337,STARLINK-6322 [+],Unknown,,,,,,,41339,CHUBUSAT-3 [-],Payload,Box,0.6,,0.6,0.5,0.6
2204,0.89,15.192,0.0017576614559902,0.0011545114559912,4.304420360539455e-06,1.857e-06,2.317943112837617,57025,OBJECT X [+],Unknown,,,,,,,39927,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
2215,0.893,7.831,0.0017576614559902,0.0018688614559901,4.275548030535538e-06,4.834e-06,0.8844741478145508,57054,STARLINK-5881 [+],Unknown,,,,,,,57194,SITRO-AIS 7 (FARTUSHNIY) [+],Unknown,,,,,,
2216,0.893,13.692,0.0017576614559902,0.0014541114559907,4.275548030535538e-06,2.926e-06,1.4612262578727062,57404,STARLINK-30240 [+],Unknown,,,,,,,54430,CZ-6A DEB [-],Other Debris,,,,,,
2221,0.894,12.677,0.0017576614559902,0.0015710614559905,4.265988451091163e-06,3.408e-06,1.2517571746159517,57017,OBJECT P [+],Unknown,,,,,,,36553,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
2237,0.899,11.375,0.0017576614559902,0.0027847114559922,4.2186680850060894e-06,1.059e-05,0.3983633696889603,57620,STARLINK-30141 [+],Unknown,,,,,,,13403,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
2244,0.9,14.352,0.0017576614559902,0.0013489114559909,4.209298528876788e-06,2.479e-06,1.6979824642504189,57069,STARLINK-5821 [+],Unknown,,,,,,,42260,DMSP 5D-2 F13 DEB [-],Payload Fragmentation Debris,,,,,,
2265,0.905,7.108,0.0017576614559902,0.00189086145599,4.162915690424713e-06,4.818e-06,0.864033974766441,57792,TIANQI-21 [+],Unknown,,,,,,,37598,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2286,0.91,0.003,0.0017576614559902,0.00190996145599,4.117295296145792e-06,4.862e-06,0.8468316117124213,57728,YAOGAN-39 01B [+],Unknown,,,,,,,57731,YAOGAN-39 01C [+],Unknown,,,,,,
2299,0.912,14.966,0.0017576614559902,0.0012219114559911,4.099256884740156e-06,1.981e-06,2.069286665694172,57007,OBJECT D [+],Unknown,,,,,,,33707,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2320,0.915,15.02,0.0017576614559902,0.0012002614559911,4.0724207264420345e-06,1.899e-06,2.1445080181369325,57193,SITRO-AIS 8 (ANOKHIN) [+],Unknown,,,,,,,42970,BREEZE-KM R/B [-],Rocket Body,Cyl,2.3,2.0,2.3,,
2324,0.916,12.233,0.0017576614559902,0.0016047614559905,4.063533880809548e-06,3.387e-06,1.1997442813137136,56722,ONEWEB-0694 [+],Unknown,,,,,,,31057,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2333,0.917,14.292,0.0017576614559902,0.0009486114559915,4.054676092721502e-06,1.181e-06,3.433256640746403,57335,STARLINK-6316 [+],Unknown,,,,,,,40035,FLOCK 1C-9 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
2340,0.919,14.819,0.0017576614559902,0.0012347114559911,4.037047183830503e-06,1.992e-06,2.0266301123647104,57195,AVION KALUGA 650 [+],Unknown,,,,,,,41461,ASAP-S [-],Rocket Mission Related Object,Irr,1.2,,1.0,1.2,1.2
2361,0.922,9.211,0.0017576614559902,0.0018109614559902,4.0108186110804856e-06,4.258e-06,0.9419489457680804,56895,STARLINK-6208 [+],Unknown,,,,,,,31305,PEGASUS R/B [-],Rocket Body,Cyl,1.4,1.27,1.4,,
2362,0.922,11.13,0.0017576614559902,0.0017120114559903,4.0108186110804856e-06,3.805e-06,1.0540916192064351,57739,STARLINK-30242 [+],Unknown,,,,,,,43862,OBJECT P [-],Payload,Box,0.3,,0.3,0.1,0.1
2365,0.924,6.932,0.0017576614559902,0.00190006145599,3.99347464504111e-06,4.667e-06,0.8556834465483415,57617,STARLINK-30148 [+],Unknown,,,,,,,25655,SL-3 DEB [-],Rocket Fragmentation Debris,,,,,,
2368,0.925,4.891,0.0017576614559902,0.0019515614559899,3.984844819329411e-06,4.913e-06,0.8110817869589682,57222,STARLINK-5870 [+],Unknown,,,,,,,34679,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
2378,0.927,13.008,0.0017576614559902,0.0015325114559906,3.967668876700403e-06,3.016e-06,1.315540078481566,57083,STARLINK-6253 [+],Unknown,,,,,,,41741,WORLDVIEW-2 DEB [-],Payload Fragmentation Debris,,,,,,
2384,0.928,7.066,0.0017576614559902,0.0046733114559907,3.959122519382244e-06,2.799e-05,0.1414477498886117,57710,STARLINK-30335 [+],Unknown,,,,,,,13367,LANDSAT 4 [-],Payload,Box + 2 Pan,6.0,,4.3,2.1,2.1
2406,0.931,14.682,0.0017576614559902,0.0023213614559909,3.933648474935408e-06,6.862e-06,0.5732510164580893,57392,LEO 3 [+],Unknown,,,,,,,14084,COSMOS 1464 [?],Payload,Cyl,5.0,2.1,5.0,,
2412,0.933,15.211,0.0017576614559902,0.0011569614559912,3.916802123673979e-06,1.697e-06,2.308074321552138,56859,OBJECT P [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
2413,0.933,0.018,0.0017576614559902,0.00199771145599,3.916802123673979e-06,5.06e-06,0.774071565943474,57180,MONITOR-3 (RS58S) [+],Unknown,,,,,,,57188,HORS 1 [+],Unknown,,,,,,
2414,0.933,11.638,0.0017576614559902,0.0016589614559904,3.916802123673979e-06,3.489e-06,1.12261453816967,57254,STARLINK-5490 [+],Unknown,,,,,,,54228,ELECTRON KICK STAGE R/B [-],Rocket Body,Trunc Cone,1.4,1.4,1.0,,
2424,0.936,10.878,0.0017576614559902,0.0017166614559903,3.891734787071645e-06,3.712e-06,1.0484199318619734,57184,MONITOR-2 (RS39S) [+],Unknown,,,,,,,57606,STARLINK-30255 [+],Unknown,,,,,,
2437,0.939,13.109,0.0017576614559902,0.0015214114559906,3.866907326778693e-06,2.897e-06,1.334797144210802,57178,CUBESX-HSE 3 (RS42S) [+],Unknown,,,,,,,57264,STARLINK-5858 [+],Unknown,,,,,,
2476,0.947,0.003,0.0017576614559902,0.00199596145599,3.801850445913575e-06,4.903e-06,0.7754131033884509,57171,OBJECT F [+],Unknown,,,,,,,57324,OBJECT AY [-],Unknown,,,,,,
2507,0.954,15.141,0.0017576614559902,0.0011544114559912,3.746263063319573e-06,1.616e-06,2.318232093638349,57585,OBJECT F [+],Unknown,,,,,,,12987,COSMOS 1328 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
2548,0.964,14.894,0.0017576614559902,0.0011556614559912,3.6689432779697777e-06,1.586e-06,2.313331196702256,57166,METEOR-M2 3 [+],Unknown,,,,,,,12698,COSMOS 1275 DEB [-],Payload Fragmentation Debris,,,,,,
2566,0.968,14.172,0.0017576614559902,0.0013763614559908,3.6386842308066745e-06,2.231e-06,1.6309655897833593,57249,STARLINK-5517 [+],Unknown,,,,,,,33739,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2582,0.971,15.21,0.0017576614559902,0.0011581614559912,3.6162349290161633e-06,1.57e-06,2.303334349691824,56859,OBJECT P [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
2583,0.971,13.656,0.0017576614559902,0.0024131614559912,3.6162349290161633e-06,6.817e-06,0.5304730715881125,56984,SPACEBEE-168 [+],Unknown,,,,,,,13403,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
2595,0.975,6.226,0.0017576614559902,0.00192131145599,3.5866242670937315e-06,4.286e-06,0.8368232074413746,57023,OBJECT V [+],Unknown,,,,,,,47211,RESURS O1 DEB [-],Payload Fragmentation Debris,,,,,,
2596,0.975,8.285,0.0017576614559902,0.0018514614559901,3.5866242670937315e-06,3.98e-06,0.901161876154204,57177,ZORKIY 2M [+],Unknown,,,,,,,36050,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
2606,0.977,8.953,0.0017576614559902,0.0018228114559901,3.5719551337740336e-06,3.842e-06,0.9297124241993842,57083,STARLINK-6253 [+],Unknown,,,,,,,57179,OBJECT P [+],Unknown,,,,,,
2625,0.981,9.922,0.0017576614559902,0.0017761114559902,3.5428855664281323e-06,3.618e-06,0.9792386861327066,57534,STARLINK-30264 [+],Unknown,,,,,,,34221,PSLV DEB [-],Rocket Fragmentation Debris,,,,,,
2630,0.983,8.804,0.0017576614559902,0.0030319114559929,3.5284836765595185e-06,1.05e-05,0.3360460644342399,57532,STARLINK-30251 [+],Unknown,,,,,,,13068,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
2656,0.988,11.607,0.0017576614559902,0.0016647114559904,3.4928608160441527e-06,3.133e-06,1.1148614159094008,57169,OBJECT D [+],Unknown,,,,,,,48837,FALCON 9 DEB [-],Rocket Mission Related Object,Cyl,2.0,2.0,0.2,,
2657,0.988,14.685,0.0017576614559902,0.0011564614559912,3.4928608160441527e-06,1.512e-06,2.310093132304333,57392,LEO 3 [+],Unknown,,,,,,,42162,COSMOS 1275 DEB [-],Payload Fragmentation Debris,,,,,,
2661,0.989,6.199,0.0017576614559902,0.00192096145599,3.485801001257364e-06,4.164e-06,0.8371280022231901,56959,PHOTON-04 [+],Unknown,,,,,,,38243,IRIDIUM 33 DEB [-],Payload Fragmentation Debris,,,,,,
2670,0.99,14.169,0.0017576614559902,0.0013699114559909,3.478762568872639e-06,2.113e-06,1.6463618404508469,57143,STARLINK-5358 [+],Unknown,,,,,,,37851,DICE-F [-],Payload,Box + 1 Ant,10.0,,0.2,0.1,0.1
2671,0.99,10.138,0.0017576614559902,0.0012334114559911,3.478762568872639e-06,1.713e-06,2.0308012661253003,57186,CSTP 1.2 (STC 1.2) [+],Unknown,,,,,,,40027,FLOCK 1C-1 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
2685,0.993,13.527,0.0017576614559902,0.0014726114559907,3.4577747059401805e-06,2.427e-06,1.4247114569180803,56903,STARLINK-6192 [+],Unknown,,,,,,,49123,CZ-4C R/B [-],Rocket Body,Cyl,2.9,2.9,1.92,,
2694,0.995,14.093,0.0017576614559902,0.0014000614559908,3.4438881395622143e-06,2.185e-06,1.576150178289343,57716,STARLINK-30281 [+],Unknown,,,,,,,49323,OBJECT J [?],Payload,Box,0.3,,0.3,0.2,0.2
2710,0.998,4.525,0.0017576614559902,0.0030190114559928,3.423214616797264e-06,1.01e-05,0.3389321402769568,57654,GAOFEN-12 04 [+],Unknown,,,,,,,19574,SL-14 R/B [-],Rocket Body,Cyl,2.7,2.4,2.7,,
2726,1.001,11.014,0.0017576614559902,0.0017061614559903,3.402726690026257e-06,3.206e-06,1.0613620368141787,56913,STARLINK-5950 [+],Unknown,,,,,,,31591,CBERS 1 DEB [-],Payload Fragmentation Debris,,,,,,
2729,1.002,10.231,0.0017576614559902,0.0017556614559902,3.3959382408749484e-06,3.388e-06,1.0023430463031135,56913,STARLINK-5950 [+],Unknown,,,,,,,31591,CBERS 1 DEB [-],Payload Fragmentation Debris,,,,,,
2740,1.005,3.163,0.0017576614559902,0.00198091145599,3.3756943356739143e-06,4.288e-06,0.7872421491776852,56711,ONEWEB-0668 [+],Unknown,,,,,,,31787,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2741,1.005,14.276,0.0017576614559902,0.0049245114559892,3.3756943356739143e-06,2.65e-05,0.1273846919122231,57431,STARLINK-30170 [+],Unknown,,,,,,,25979,ARIANE 40 R/B [-],Rocket Body,Cyl,11.0,2.6,11.0,,
2749,1.006,13.171,0.0017576614559902,0.0015141614559906,3.368986579973092e-06,2.5e-06,1.3475946319892365,56688,STARLINK-30122 [+],Unknown,,,,,,,53817,ELECTRON KICK STAGE R/B [-],Rocket Body,Trunc Cone,1.4,1.4,1.0,,
2750,1.006,15.219,0.0017576614559902,0.0011547114559912,3.368986579973092e-06,1.454e-06,2.317047166418908,56871,OBJECT AB [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
2767,1.008,8.264,0.0017576614559902,0.0018530614559901,3.355630909432957e-06,3.73e-06,0.899632951590605,57116,STARLINK-6129 [+],Unknown,,,,,,,37363,SL-19 R/B [-],Rocket Body,Cyl,4.1,2.6,4.1,,
2787,1.011,13.053,0.0017576614559902,0.0015301614559906,3.335745823172613e-06,2.528e-06,1.3195197085334704,57175,CUBEBEL 2 (EU11S) [+],Unknown,,,,,,,57220,STARLINK-5880 [+],Unknown,,,,,,
2801,1.015,13.027,0.0017576614559902,0.0015332114559906,3.3095061545712995e-06,2.518e-06,1.3143392194484906,56418,STARLINK-5356 [+],Unknown,,,,,,,20465,COSMOS 2058 [?],Payload,Cyl + 1 Ant,13.1,1.3,3.2,,
2812,1.017,15.142,0.0017576614559902,0.0011552614559912,3.296502271961633e-06,1.424e-06,2.314959460647214,57584,OBJECT E [+],Unknown,,,,,,,12987,COSMOS 1328 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
2824,1.02,10.941,0.0017576614559902,0.0062024114559816,3.277139684826597e-06,4.081e-05,0.0803023691454691,57152,STARLINK-6164 [+],Unknown,,,,,,,23608,ARIANE 40+3 R/B [-],Rocket Body,Cyl,11.04,2.6,11.04,,
2840,1.023,13.2,0.0017576614559902,0.0015102114559906,3.257947192118936e-06,2.405e-06,1.3546557971388506,56895,STARLINK-6208 [+],Unknown,,,,,,,31920,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
2855,1.026,9.935,0.0017576614559902,0.0017724614559902,3.238922807407132e-06,3.294e-06,0.9832795408036225,57514,STARLINK-30231 [+],Unknown,,,,,,,38013,ASAP-S [-],Rocket Mission Related Object,Cyl,1.2,1.2,1.0,,
2877,1.029,14.217,0.0017576614559902,0.0013724114559909,3.220064573053856e-06,1.963e-06,1.6403793036443484,56943,NUSAT-40 (C SHOEMAKER) [+],Unknown,,,,,,,47946,OBJECT Q [-],Payload,,0.5,,0.5,0.3,0.3
2895,1.032,5.991,0.0017576614559902,0.00192746145599,3.201370559930069e-06,3.85e-06,0.8315248207610567,56415,STARLINK-6268 [+],Unknown,,,,,,,41339,CHUBUSAT-3 [-],Payload,Box,0.6,,0.6,0.5,0.6
2912,1.036,14.425,0.0017576614559902,0.0013449614559909,3.176697382214997e-06,1.86e-06,1.7079018183951598,56220,LLITED A [+],Unknown,,,,,,,54247,BLUEWALKER 3 DEB [-],Rocket Mission Related Object,Cyl,2.0,1.0,2.0,,
2914,1.037,13.011,0.0017576614559902,0.0015356114559906,3.170573656046036e-06,2.42e-06,1.3101544033248085,56558,STARLINK-6286 [+],Unknown,,,,,,,39442,PUCP-SAT 1 [-],Payload,Box,0.1,,0.1,0.1,0.1
2930,1.04,14.218,0.0017576614559902,0.0022613114559908,3.152308345566098e-06,5.218e-06,0.6041219520057681,57121,STARLINK-6152 [+],Unknown,,,,,,,19046,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
2951,1.044,5.587,0.0017576614559902,0.0032062614559934,3.128199103694405e-06,1.041e-05,0.3004994335921618,56474,STARLINK-5524 [+],Unknown,,,,,,,19046,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
2969,1.047,7.569,0.0017576614559902,0.00187876145599,3.110298219833856e-06,3.554e-06,0.8751542543145346,56853,OBJECT H [+],Unknown,,,,,,,38063,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
2976,1.049,13.144,0.0017576614559902,0.0015196614559906,3.0984495253667054e-06,2.316e-06,1.3378452182066949,57253,STARLINK-5516 [+],Unknown,,,,,,,35857,IRIDIUM 33 DEB [-],Payload Fragmentation Debris,,,,,,
2986,1.05,14.105,0.0017576614559902,0.0050361114559886,3.0925505519408767e-06,2.539e-05,0.1218019122465882,57249,STARLINK-5517 [+],Unknown,,,,,,,23608,ARIANE 40+3 R/B [-],Rocket Body,Cyl,11.04,2.6,11.04,,
3026,1.059,14.699,0.0017576614559902,0.0011704114559912,3.0402095318976216e-06,1.348e-06,2.25534831743147,57392,LEO 3 [+],Unknown,,,,,,,42134,COSMOS 1275 DEB [-],Payload Fragmentation Debris,,,,,,
3031,1.06,14.812,0.0017576614559902,0.0012337614559911,3.0344760169120624e-06,1.495e-06,2.029749844088336,56457,STARLINK-5994 [+],Unknown,,,,,,,46481,CZ-4B R/B [-],Rocket Body,Cyl,7.5,2.9,7.5,,
3046,1.063,15.162,0.0017576614559902,0.0011656614559912,3.0173724516855925e-06,1.327e-06,2.273830031413408,56855,OBJECT K [+],Unknown,,,,,,,50689,COSMOS 1408 DEB [-],Payload Fragmentation Debris,,,,,,
3047,1.063,0.002,0.0017576614559902,0.0017840614559902,3.0173724516855925e-06,3.109e-06,0.9705282893810204,57009,OBJECT F [+],Unknown,,,,,,,57014,OBJECT L [+],Unknown,,,,,,
3055,1.064,10.554,0.0017576614559902,0.0062711114559812,3.0117033874909327e-06,3.834e-05,0.0785525140190644,56381,STARLINK-6159 [+],Unknown,,,,,,,20510,OKEAN-2 [?],Payload,Cone + 2 Pan,21.5,,5.0,2.4,21.5
3090,1.07,14.447,0.0017576614559902,0.001307161455991,2.978022110420948e-06,1.647e-06,1.8081494295209155,56722,ONEWEB-0694 [+],Unknown,,,,,,,23344,RESURS O1 DEB [-],Rocket Mission Related Object,,,,,,
